English Word,Part of Speech,Odia Translation
 ଲେକାମ୍‌ , N/A , ମିନ୍ଦେ 
 unite , Verb ," କାଲ୍‌ ପା, ଗୁଡ଼ୂପା "
 united , Noun , ଅର୍ରାଗା AIGA 
 କାଲିୟ୍‌ ମେଲିୟି ମାନ୍ଦାନ୍‌ , N/A , N/A 
 unity , Noun , କାଲିୟିମାନ୍ଦାନାଦ୍‌ 
 universal dissolution , Noun , ସାରେ ମତା ନାଷ୍ଟାମ୍‌ ଆଦାନାଦ୍‌ 
 universally , Adverb ," ଦୁନୟାସାରେ, ନଟୁମ୍‌ ଲୋକାମ୍‌ ତେ "
 unkind , Adjective ," ଆଲାମ୍‌, କୋପାମ୍‌ "
 unknown , Adjective ," YER ଓ, ପୁନ୍‌ Ql "
 unless , Subordinating connective ," ଜୋଦ , (ଏଏୁକଟ୍ଟେ ମାତ୍‌ କେ ,) "
 unlike , Noun , ନେଚିଲାଦ୍‌ 
" unlock, remove ", Noun ," ତୀସାନାଦ୍‌, ଟେଣ୍ଡା "
 unluckily , Adverb , ଆଦିଷ୍ଟାମ୍‌ ଇଲୁକଟେ 
 unlucky , Adjective , ଆଡୁଷ୍ଟାମ୍‌ ଇଲୁକୁଣ୍ଡାମ୍‌ 
 unmarried , Adjective , @@ ପିକ୍‌ କି 
 unmarried boy , Noun , @@ GRAD 
 vaccination , Noun ," ରୋଗାମ୍‌ ୱାଦାନ୍‌ ER ଆଡ଼ାମ୍‌ ଓାଟାନାଙ୍କ୍‌ ମାତ୍‌, ସୂଦୁ ଭଦାନାଦ୍‌ "
 unmarried girl , Noun , ସିଡ୍‌ ଲେୟ୍‌ 
" @1¢,8@ ପିକ୍‌ କି ",  ,  
 unnecessarily , Adverb ," ଆପୁନାମେ, ଆସ୍‌ ସାମେ "
 unrighteous person , Adjective ," ନାରୁଣ୍ଟ, ପାଲ୍‌ ଭା ନାରୂଣ୍ତ "
 unripe , Adjective , ଲେନ୍ନା 
 unripe fruit , Adjective , କାୟା 
 unseen , Adjective ," ତୋପ୍‌ ପିଲ୍‌ ଓ, ତୋପୋ "
 untidy , Adjective , ପୟ୍‌ ସି ପେରୀ ମାନ୍ଦାନାଦ୍‌ 
" untie,free ", Verb ," ଲେତାନାଦ୍‌, ଲେମ୍‌ "
 until , Subordinating connective , ବେଚଟ୍‌ ଦାକ୍‌ ଦାଙ୍କ୍‌ 
 unwise , Adjective , ବାୟାଲ୍‌ 
 unworthy , Adjective ," ମାଡ଼ା ପାର୍ଞୋ, ଆଦାନାଙ୍କ୍‌ ସାୟା ମାନ୍ନୋ "
 110 , Adverb , ପର 
 up and downs , Noun ," ଗଡ଼ା, ପାଲାମ୍‌ NE ଗୁପ୍‌ ପୁ "
 up downs , Adjective , J@Q ଗଡ଼ପ 
 up rooted , Verb , AG ପାଦେଙ୍ଗାନାଦ୍‌ 
" up stairs,bungalow ", Noun , ମେଡ଼ା ଲୋନ୍‌ 
 vacillate (floating) , Verb , ଇଡ଼ସ ଞୋଡ଼ସ ଅଡ଼ା ଆନ୍ଦାନାଦ୍‌ 
 vagina , Noun , ମୁନ୍େଡ଼୍‌ କ୍‌ 
 valley , Noun ," ମେଟା ଗୁପ୍ପା, ଦିବ୍‌ ବା "
 upper , Preposition , ପର 
 upper lips , Noun , ସଣ୍ଡେମ୍‌ 
 upright man , Adjective , ମେଲ୍‌ ତା 
 EJs , - , - 
 upset , Verb , ଆୟ୍‌ ଞି ଆନ୍ଦାନାଦ୍‌ 
 upside down , Adverb , ପାଲ୍‌ ଟି 
" AR, GID ", - , ମୁଣୁସ୍‌ ତ୍‌ 
 upstairs , Noun , ଆନ୍ତରାମ୍‌ 
 urban , Noun , ନାର୍‌ 
 urinal , Noun , କାନାଦ୍‌ 
 urine , Noun , ତା ଏର୍‌ 
 us , Pronoun , MAR 
 usefulness , Noun , ମେଲ୍‌ ତା ସାୟାମ୍‌ ଆଦାନାଦ୍‌ 
 useless , Adjective ," ଆଶ୍‌ ଶାମେ,ଆପୁନାମେ "
 usually , Adverb , MEM 
 utensils , Noun , AQ AER 
" uterus,womb ", Noun , ଡକା ତା ପିଲା ତେୟାର୍‌ AGIA ASA 
 utterly , Adverb ," ମଭାମ୍‌ ସାରେ, ଆକାର୍‌ "
 uvula , Noun , ପାପେ ଗାଣ୍ଟାମ୍‌ 
 vanish , Verb , ମାୟି ଆନ୍ଦାନାଦ୍‌ 
 vapour steam , Noun ," Ula, ଉମା "
 varied , Adjective , ପେରେ ଓେରେ ଲେକାମ୍‌ 
 variety , Noun ," ରେକା,ୱେରେ, ଞେରେ "
 vegetables , Noun , କାୟା 
" vehicle,cart ", Noun , 18 
 vehicles running , Adjective , ନାଡ଼୍‌ 
 a dee ,  ,  
 veil , Noun ," କେଲ୍‌ କ୍‌ ଗାମ୍‌ କ୍‌, ମୁଚାନ୍‌ ଗୁଡ଼ା "
 ventilator , Verb ," JQ କା,ଗାଲ୍‌, ଓାଦାନ୍‌ ବଶ୍‌ ଶା "
 veracity , Noun , ନିଜାମ୍‌ 
 veranda , Noun , ଗଡ଼ା 
" vertebra,back ", Noun , JAR ବୁଲା 
 vertical , Adjective ," FQO, AGL "
 very , Adjective ," ପିନା,ନାର୍ଗେ,ଗାଟି, କେନ୍ନା "
 very much ,  ," ଗାଟି,ନାର୍ଗେ, ଦିବେଡ଼୍‌ "
 very often , Adverb , ବେଚଟ୍‌ ସୁଟ୍‌ 
 very serious , Adjective ," #164 ତିପ୍‌, ପାଲ୍‌ ବାର୍‌ ତାନାଦ୍‌ "
 very slow , Adjective , AQ FAY 
 waist , Noun ," କାନ୍ତିର୍‌,ଟିକିଡ଼ ତୋତାନାଦ୍‌ ଉଭ୍ଭିତୋର୍‌, Verb: SAG, GGQ "
 wait , Verb , କେପା 
 wait a little period , Adverb ," ଜେଲ୍‌,କାଲାମ୍‌,ଜାମ୍‌ "
 wait a while or little , Adverb ," ABQ ମାନ୍‌ -ସେନ୍‌, ନାଲ୍‌ ମାନ୍‌ "
 very small species of plantain tree , Noun , କାନ୍ଦି 
 very tasty , Adjective , ରୁଣ୍ାମ୍‌ 
 alg , N/A , N/A 
 vessel , Noun , ତେପ୍‌ MIF] 
 vessel with a narrow neck , Noun , କାଶ୍‌ ଲାଂବିନ୍ଦି 
 vessels blacken by burning , Verb , ତେପ୍‌ AIF ମାସ୍‌ ଆତ୍‌ 
 vice , Noun , ପାପ୍‌ ପାମ୍‌ 
 vice president of village , Noun , ଚିନ୍ନା ପେଦା 
 victory , Noun , ଜୀଡ଼ାନାଦ୍‌ 
 village , Noun ," ନାଟେ,ନାର୍‌ "
 village meeting , Noun , AS 
 village street name , Noun , ଗୁଡ଼ିୟେମ୍‌ 
 village chief , Noun , ପେଦା 
 vine , Noun , ATR ଏଟ୍‌ 
 vine tree , Noun ," UTA NG ଟୁ,ମାଡ଼ା "
 violence , Noun ," କୋପାମ୍‌,କୂୱାମ୍‌ "
 violent , Adjective ," OQ କାୱ୍‌ ,ଗାତାର୍‌ AA ତାନାଦ୍‌,ରାମ୍ପ୍‌ ଆଦାନାଦ୍‌ "
" wake, rise ", Verb , ତେଦା 
 wake up (suddenly) , Verb , ଡିଗ୍‌ ଡାଗ୍‌ ତେଦାନାଦ୍‌ 
 walk , Verb ," ନାଢୁମ୍‌, ଦାୟାନାଦ୍‌,ତାକା ନାଦ୍‌ "
 walk about , Verb ," ଆଶ୍‌ ସାମେ,ଆପୁନାମେ ଇଗେ AGS CGR ତାନାଦ୍‌ "
 viper , Noun , ଉସ୍‌ ଆଲଗ 
 Virgin , Noun , ପେଲ୍‌ ଆଦିଲ୍‌ ଓ ଓଢ୍‌ 
" ନାଟାଡ଼୍‌, ଜୀଶୁନ୍‌ ୟାୱ୍‌ ", Noun , ଗଲ କି ଜୀବନି 
 ମାରିୟାମ୍‌ , Noun , ମାରିୟାମ୍‌ 
 virtue , Noun ," ପୁଣ୍ୟାମ୍‌, ସାୟାମ୍‌ "
" ,ମେଲ୍୍‌ ତା ", - , - 
 vitality , Noun , ଜୀବନି ତ୍‌ ସାମ୍‌ 
 vixen , Noun , ଡାଡ଼ା ଗର୍‌ କା 
 vocal card , Noun , ବୋଣ୍ଡ କି ଇନା 
 ଏାଦାନାଦ୍‌ , - , - 
 voice , Noun , ଅର୍ଥବାଣୀ 
 voluntarily , Adverb , ଲାଭାମ୍‌ ଦ୍ୱାରା 
 କଟେ ତାନ୍‌ ସନ୍ତା ଇଷ୍ଟାମ୍‌ ତେ , - , - 
 6AEI ମାଡ଼ାନାଦ୍‌ , - , - 
 volunteer , Noun , ଲାଭାମ୍‌ ଦ୍ୱାରା 
 କଟେ ତାନ୍‌ ସନ୍ତା ଇଷ୍ଟାମ୍‌ ତେ , - , - 
 ମାଲ୍‌ AGS କିଙ୍କ୍‌ ସେୱା , - , - 
 ମାଡ଼ାନୋର୍‌ , - , - 
 vomiting , Verb ," କାକି ତଣ୍ଡ, ଗାଟ୍ଟି "
 ପର୍ଟୋମିନ୍ଦୋଣ୍ଡ , - , - 
 vulture , Noun , ଡାମୋର୍‌ 
 walk in , Verb , ଲୋପାଲ୍‌ ଆନ୍ଦାନାଦ୍‌ 
 walk off , Verb ," କୋପାମ୍‌, ଆଲ୍‌ ଏାଶ୍ୟା "
" ଆସ୍‌ ଦାୟାନାଦ୍‌, ଆନ୍ଦାନାଦ୍‌ ", - , - 
 walk with stick , Connective , ଡୁଡ଼୍‌ଉର୍‌ କୋର୍‌ 
" ,ଉଶ୍‌ ଶୋଆଞ୍ଜୋମିନ୍ଦୋଣ୍ତ ", - , - 
 walks ୮୮ , Noun ," ନାଟା, ତାକି ତାକି "
 wall , Noun ," ନାଟା, ଦାଡ଼ିୟ "
 wall clock , Noun , ଦାଡ଼ିୟ୍‌ ଘଡ଼ୀ 
 ଗାଣ୍ଟା , Noun , ଗାଣ୍ଟା 
 ଗାଢ଼ି , Adjective , ଗାଢ଼ି 
 wall , Noun ," ଦାଡିୟକ୍‌, ଗୋଡ଼ା "
 is , Verb , ମାରା 
 about , Preposition , ନେଟା 
 to , Preposition , - 
 fell , Verb , - 
 down , Adverb , - 
 wall lamp , Noun , ଲାନ୍ତାର୍‌ FG ରି 
 walnut , Noun , ମାଡ କାୟା 
 want , Verb ," RIGIM,@Q କାର୍‌ "
 need , Verb ," RIGIM,@Q କାର୍‌ "
 war , Noun , ରାମ୍‌ MEG 
 warm clothing , Noun , AQ କାଙ୍କା 
 warm , Verb , କିଶ୍ଆରାନାଦ୍‌ 
 warming under earth , Adjective , @@\e 
 wam , Verb ," କେଉଭାନାଦ୍‌, ଚେତୁର୍‌ ମାନ୍‌ NES "
 warrior , Noun , ପୋଲେଶ୍‌ ନାରୁଣ୍ଡ 
 wart , Noun , ବୁଡ଼୍‌ ଦି କାୟା 
 was , Verb , ମାରା 
 crying , Verb , କେୟ ମାଭା 
 giving , Verb , ଇସ ମାଭା 
 known , Verb , ପୁଞ୍ଜ ମାରା 
 rearing , Verb , @AAI@Y 
" watching,protect ", Verb ," କାପ୍‌ ମାଭା, ରାକ୍‌ କା ମିନ୍ଦେ "
 wearing , Verb , କେରସମାରୋଣ 
 wash neatly , Adjective ," ସାୟ ଞେଡ୍‌ ତା, ଭକ୍‌ କା "
" washed,cleaned cloth ", Adjective ," AR ତା AQ କା, କୁସାମ୍‌ "
 washerman , Noun ," GEER, GE! AR କାନୋର୍‌ "
 washing (pound) , Verb , FAQ 
 washing hands with clothes , Verb , ସୁପ୍‌ ରୁ ଉକ୍‌ କାନାଦ୍‌ 
 washing vessels , Verb , କିଶିଡାୱ୍‌ ଭମ୍‌ ସିଦାନାଦ୍‌ 
 wasp , Noun , ସିଦାନାଦ୍‌ 
 wasp hornet , Noun , S&F ର୍‌ EQ 
 waste food , Noun , wasp hornet 
" waste,in vain ", Adverb , ଦୋଡ଼ା।ମିଗୁଲ୍‌ AI ସାକ୍‌ କୂର୍‌ 
 watch , Verb ," ଆଶ୍‌ ଶାମେ,ଆପ୍‌ ନାମେ "
" watch,clock ", Noun ," କାପ୍‌ ଉଡ଼ା,ରାକା "
 water , Noun ," କୀମ୍‌,ଚେତୁର୍‌ ମାନ୍ଦାନାଦ୍‌ "
 water animal , Noun ," ବୋବୁ,ଏର୍‌ "
 water falls , Noun , ଏର୍‌ @18l 
 water level to chest , Adjective , ତ୍ସ 
 water lilly flower , ?/୨///. , ଗୁଣ୍ଡେ IQ ମିନ୍ଦେ 
 water pot , ?/୧///. , ଦୁର୍ପା 
 water snake , Noun , ପୁଙ୍ଗାର୍‌ 
 water tank for cows , Noun ," GIG, GIG] କଗେଲ୍‌ "
 water teems , Noun , ଏର୍‌ ତା ମାନ୍ଦାନ୍‌ ଜୀୱାମ୍‌ 
 water with dry clay , Noun , ( ବାଣ) ତରି 
 water-land , Noun ," ଗୁଏର୍‌, ଗୁୟି "
 waterland-bodies , Noun ," ଗୋଦାର୍‌,ଇଲେର୍‌,ଏା LA କା "
 watermelon , Noun ," କାୟା, ତାର୍ପୁଜା "
 water-to be split , Intransitive verb , ତୋଲ୍‌ କିତ୍‌ 
 watery stools , Noun ," ସିରୋସାନାମ୍‌, ସୁରୁସୁରି ପେଲାନାଦ୍‌ "
 wave , Verb , RIA କ୍‌ ଉତ୍ତାନାଦ୍‌ 
 waves , Noun , ତଲ୍‌ କୁ 
 way , Noun , ଆର୍‌ 
" we (excl,near) ", Pronoun ," ମାମ୍ମେ,ମାମ୍‌ ମା "
 we (excl) will see , Verb , ମାମ୍‌ ମା ଉଡ଼ିଭ୍ତୋମ୍‌ 
" we (incl)see,we will see ", Verb , MR ନାଡ଼୍‌ (M)AGaIg 
 we are playing , Verb , ମାମା କାର୍ସ ମିନ୍ଦମ୍‌ 
" we play,we will play ", Verb , ମାମା କାର୍ସିତମ୍‌ 
 we played , Verb , ମାମା କାର୍ସତମ୍‌ 
 we were playing , Verb , ମାମା କାର୍ସମାତ୍ତୋମ୍‌ 
 we will be playing , Verb , ମାମା @leg ମାନ୍‌ ତମ୍‌ 
 we (excl) , Pronoun , Al 
 we (incl near) , Pronoun ," UIQ, AUBIN "
 we (incl) , Adjective ," ARI, Ale "
 weakling , Noun ," ଉସି ପାରିମିନ୍ଦଣ୍ଡ,ନିର୍ସାଙ୍ଗ୍‌ ଆଦାନାଦ୍‌ "
 wealth , Noun ," ସାଂସାରାମ୍‌,ସୋମ୍‌ "
 weapons , Noun ," ଗୁଦାଡ଼୍‌, ବାଣ୍ଡା,ଞିଲ୍‌,ଗା ଡ଼, ମିଟାମ୍‌,ଗଡ଼େଲ୍‌ ନୋଡ଼େ,କେଶ୍‌ ଶେର୍‌ବାର୍ସି ମତାଂ ଆସ୍ତ୍ରାମ୍‌ "
" wear ,cloth ", Verb , ( ଗୁଡ଼ା) ଉର୍ସା 
" weary of, be fed up with ", Adjective ," ତିନ୍‌ ଜି ତିନ୍‌ ଜ୍‌, ପାଞ୍ଜ୍‌ ଆଉମ୍‌, ପାଞ୍ଜ୍‌ ତୋମ୍‌ "
 weaver , Noun ," ସୀଲେ ଗୁଡ଼ା, ଆଲ୍ଲାନୋନ୍‌ "
 weaver bird , Noun , ଜାକା ପିଟେ 
 weaves blowing , Verb ," ତଲକ୍‌ ଓଡ଼ସମିନ୍ଦେ, ଏର୍‌ OM, କାମିନ୍ଦେ "
 weaves-to rise , Jntransitive verb , ତଲ୍‌ କୁ dE ସାନାଦ୍‌ 
 weaving cot , Verb ," କାଟୁଲ୍‌, ଆଲ୍ଲାନାଦ୍‌ "
 weaving hut , Verb , ସେସାନାଦ୍‌ 
 wedding gift , Noun ," ତରୁସାନାଦ୍‌, -ଆଛିନ୍ତା ଗିନି "
 wedding hook , Noun ," ବାଙ୍ାମ୍‌, 68 ମାନ୍ଦାନ୍‌ ପେଟି "
 wedding house , Adjective ," ପେଣ୍ଡୁଲ୍‌, ପେଲ୍‌ "
 wedlock , Noun , ପୁସ୍‌ ତ୍‌ ତାଡ଼ୂମ୍‌ 
 Wednesday , Noun , ବୁଦ୍‌ ଏାରାମ୍‌ 
" weed out, bush cutting ", Verb , ରଟା ନାଦ୍‌ କାନାଦ୍‌ 
 weeding , Verb ," ପଦେର୍‌, ତୀସାନାଦ୍‌, ପଦେର ଲାଗାନାଦ୍‌ "
 weeds , Noun , ଗାର୍କି ଗାଡ଼୍‌ 
" weeds, tares ", Noun ," ପଦେର୍‌, ପଦାଲା "
 week , Noun , ଓାରାମ୍‌ 
" weigh, measure ", Adjective ," GR କିତା, କଲ୍‌ ଶାନାଦ୍‌ "
 weight less , Adjective , ତେଲକି-ଆଲକାଙ୍ଗ୍‌ 
 weight-heavy , Adjective , @1§ ମିନ୍ଦେ 
 welcome       , Interjection     , ନାମାଶ୍‌         
 AE            , Noun             , କାରାମ୍‌ AE କାନାଦ୍‌    
 welfare       , Noun             , ମେଲ୍‌ ତା ସାୟାମ୍‌     
 well          , Noun             , GD. କାମ୍‌. ପାର୍ମେଡ଼୍‌        
 well done     , Interjection     , ସାୟା             
 well star     , Noun             , GQ ଭକ୍‌ AR         
 well twined rope , Noun          , ନୁୟ୍‌ ଦ୍‌ ନଡ଼ି     
 well wisher   , Noun             , ମେଲ୍‌ ତା ମେକ୍‌ କାନୋର୍‌ 
" well,fine     ", Interjection     , ସାୟାମେ           
 went(he)      , Verb             , ଆଉତୋଶଣ୍ତ          
 west          , Noun             , AER SAR ପାକ୍‌ କାମ୍‌ 
 wet           , Noun             , @1@ ମିନ୍ଦେ          
 wet land      , Adjective        , @@IR ବୁମ୍‌          
 wet the cloth , Verb             , ନାମ୍‌             
 what          , Interjection     , ବାତା             
 what does lady do? , Interjection , ନାଟା ବାତ୍‌ ମାଢ୍‌      
 what kind of curry you don't like? (dislike) , Interjection , ବାଭା FAQ ଏଗ୍‌ ଗି ଭିନ୍‌? 
 what work man does? , Interjection , MR ସୁନ୍‌ ବାତ୍‌ AIGA Ale ମିନ୍‌ ନ୍ଦେନ୍‌? 
 wheat         , Noun             , ଗୋଦ୍‌ ମା           
 wheezing      , Noun             ," କେଚି କେଚି,କେଶ୍‌ କେଶ୍‌ ନେସ୍‌ କିତର୍‌ "
 when          , Adverb           , ୦୮୮୬. ବେଶ୍ଟେୋଆଶ୍‌ କେ 
 when soever   , Adverb           , ବେନ୍‌ ସାମାୟାମ୍‌ (ଞେଲା)ବା 
 whence        , Adverb           ," ବେଗା କୁଞ୍ଚି,ବେକ୍‌ କା ନୁଞ୍ଜି।ପେକ୍‌ କା ନୁଞ୍ଜ,କଞ୍ଜା "
 whenever , Adverb , ଯେଖାନିକି 
 where , Interjection , କୁଣ୍ଠାନ୍ତରେ 
 where , Interjection , କୁଣ୍ଠାନ୍ତରେ 
 where had gone? , Interjection , କୁଣ୍ଠାନ୍ତରେ ଗେଇଁଥିବା 
 where it will be , Verb , କୁଣ୍ଠାନ୍ତରେ ହେଉଛି 
" where so,where soever ", Adverb , ଯେଖାନିକି ଏକାନ୍ତରେ 
 whereas , Adverb , ଯେତେବେଳେ 
 which , Adjective , ଯାହା 
 while , Subordinating connective , ସମୟରେ 
 while going , Adjective , ଯାଇଥିବା ସମୟରେ 
 whirlpool , Noun , ଝରିମିନ୍ଦେ 
 whirlwind , Noun , ଝରିବାତ୍ତରେ 
 whisperer , Noun , ଫୁସିନ୍ଦାର 
 whispering , Verb , ଫୁସିନ୍ଦାଇଥିବା 
 whistle , Noun , ହ୍ୱିସଲ୍‌ 
 white ant , Noun , ପୋକୋଡ଼ା 
 white colour , Noun , ସଫେଦ ରଙ୍ଗ 
 white gourd , Noun , ପେତକୁମଳା 
 white gourd creeper , Noun , କାନ୍ତାଳି 
 white patches , Noun , ସଫେଦ ଛିଙ୍ନ 
 whitlow , Noun , ହାତ ଛାରା 
 who , Interjection , କେଉ 
 who are they? , Interjection , କେଉଁରେ ଅଛନ୍ତି? 
 who ever , Pronoun , ଯାହାଙ୍କୁ ଯାଏ 
 whole , Adverb , ଗାମ୍‌ 
" whole, all ", Adjective ," AGA, AER "
 wholesale , Adjective ," ମଭାମ୍‌ କାଲ୍‌ ପି ଆମ୍‌ ମାନାଦ୍‌, ୱାମ୍‌ ମାନାଦ୍‌ "
 wholly , Adverb , ସାରେ 
 whom , Interjection , 6@OG& who-mesculine-plural Pronoun ବେନୁରୁ who-mesculine-singular Pronoun ବେନୋଣୁ who-non masculine-singular Pronoun ବାଦୁ who-non-mesculine-plural Pronoun ବାରୁ 
 whooping cough , Noun , କୁରୁମ୍‌ 
 whorl , Noun ," GIMI G1 YEE ASQ ଦା ଟେକା ଟେକା ମାନ୍ଦା, ଉଣ୍ଡ ରି କେଲ୍‌ କିନୋଣ୍ଡ "
 whose-singular , Pronoun ," ବେନାଦି,ବେନାଦ୍‌ "
 why , Adverb , ବାରି-ବାତାଙ୍କ୍‌ 
 wick , Noun ," ଦିପେମ୍‌ ତ୍‌, ଡିୱ୍‌ ରି ତା ଏାତ୍‌, ସିଲୁପ୍‌ ପଶା "
 wickedness , Noun ," //6/// ଟିକ୍ରାମ୍‌, ଦୁଷ୍ଟ "
 wide , Adjective , େଲ୍‌ ପ୍‌ ବାଡ଼ା 
 widow , Noun ," ମୁଣ୍ଡରାଲ୍‌ ନାଟ୍‌, GIG, AICS ମୁରେ "
 widower , Noun , ମୁଣ୍ତରାଲ୍‌ ମାଣୁସୁଣ୍ଠ 
