English Word,Part of Speech,Odia Translation
 to throw , Transitive verb , ଏଶ୍‌ ଶିପାଦେଙ୍ଗାନାଦ୍‌ 
 to tie , Transitive verb , ତତାନାଦ୍‌ 
 to tight , Intransitive verb , ଗୀରା ନାଦ୍‌ 
,,
 to touch , Transitive verb , କେଟାନାଦ୍‌ 
 to transplant , Transitive verb ," ଉର୍ସକାନାଦ୍‌, ଭର୍ସକାନାଦ୍‌ "
 to turn , Intransitive verb ," ଉଡି ଭଡି, ଉଡି ଉଡି "
 to untie a bundle , Transitive verb , ଲେତାନାଦ୍‌ 
 to uproot a tree , Transitive verb , ମାରା କୂଡି 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 to wake up , Intransitive verb , ତେଦା 
 to walk , Intransitive verb , ନାଡ୍‌ 
 to wander around , Roaming Verb , ଉଡାନାଦ୍‌ 
 to wash clothes , Transitive verb ," ଭକାନାଦ୍‌, ଉକାନାଦ୍‌ "
 to wash face , Transitive verb ," ଉନ୍‌ ଶ୍‌ ପାନାଦ୍‌, ଉନ୍‌ ଶ୍‌ ଭର୍‌ ମ୍‌, ଉନ୍‌ ଶ୍‌ ମକମ୍‌ "
" to washing vessels, clean ", Transitive verb , ନଦାନାଦ୍‌ 
 to wear , Transitive verb ," କେର୍ତାନାଦ୍‌, କେମ୍ମ୍‌, ଗୁଡ଼ା "
 to weave , Intransitive verb , ଆଲାନାଙ୍‌ 
 to wed , Noun , କାୟ୍‌ AAA କାଲ୍‌ ପାନାଦ୍‌ 
" to wet, make wet ", Transitive verb ," ନାନ୍ଦାନାଦ୍‌, ନାତାନାଦ୍‌ "
 to win , Transitive verb ," ଗେଲ୍‌ ସାନାଦ୍‌, ଜୀଡ଼ାନାଦ୍‌ "
 to winnow , Transitive verb , ଏସାନାଦ୍‌ 
 to wipe , Transitive verb ," ଉନ୍‌ ଶ୍‌ ପିତ୍ତାନ୍‌, ଉନ୍‌ ଶ୍‌ ଭମାନାଦ୍‌ "
 to write , Transitive verb , ରାସାନାଦ୍‌ 
 to                , Verb                  , ପାନାଦ୍‌           
 make              , Verb                  , କେଉା             
 set               , Verb                  , କେଉା             
 fire              , Transitive verb.      , ପାନାଦ୍‌           
 toast             , Verb                  , ପେଣ୍ଟ୍‌ କ୍‌      
 parch             , Verb                  , ପେଣ୍ଟ୍‌ କ୍‌      
 tobacco           , Noun                  ," ବୀଡ଼ି Qe Ag,     "
 tobacco plant     , Noun                  ," ପଗୁ ଏଟୁ, ଫଗ କାରା "
 to-day            , Noun                  , ନେଣ୍ଡ             
 toddy             , Noun                  , କାଲୁ             
 toddy tree        , Noun                  ," ଗାର୍ବାମ୍‌ ମାଡ଼ା, ତାଢ଼ି ମାରା "
 toe ring of women , Noun                  , ମାଟି             
" toe, nail         ", Noun                  ," କାଲ୍‌ ଦ୍‌ CERI IC &% ,ଗୋର୍‌ "
 together          , Adjective             , GRA JSIFIQ        
 toilet            , Noun                  , ପେଲାନ୍‌ ଗାଦ୍‌     
 told              , N/A                   , କେତଉା            
 tolerate          , Adjective             , ପାଲ୍‌ ତେ କଟ୍ଟ ମାନ୍ଦାନାଦ୍‌ 
" tomato, brinjal   ", Noun                  ," ଓାଙ୍ଗା କାୟା, ଆପା, ଟାମାଟି "
" tomb, grave       ", Noun                  ," @Q କ୍‌,         "
 tomorrow          , Noun                  ," ନାଡୁ, ନାଡ଼ା       "
 tongs             , Noun                  , AA ସି ତୀସାନାଦ୍‌   
 tongue            , Noun                  , ନାଲ୍‌ କି         
 to-night          , Adverb                , 69 ନାର୍କ୍‌ କା      
 tonsils           , Noun                  ," AGG ବିଲା, ବୁଗ୍‌ ଗା ଭା "
 too               , Adverb                ," AG GU, GIG, Qe ମାଲ୍‌ ଲା "
 too hot           , Adjective             ," AIG କାଶ୍‌ ତ୍୍‌, ଞେତ୍‌ "
 tooth             , Noun                  , ପାଲୁ-ପାଲ୍‌ କ୍‌  
 toothbrush        , Noun                  ," ପାଲ୍‌ କାର୍‌ ପୁଲାମ୍‌, ତୁମିରି କାର୍‌ "
 toothless mouth   , Adjective             , MQ                 
 a               , Adjective&Article , ଅରୋଟ୍‌ 
 accordingly     , Adverb         , ଆଦିଙ୍କ୍‌ ଲେକେ 
 tooth pain      , Noun           , ପାଲ୍‌ କୁ 
" tooth stick,brush ", Noun         , ପାଲକାର୍‌ 
 top             , Adjective      , AB 
 top of the mountain , Noun       , ମେଟ୍ଟାତ୍‌ ପରା-ଜୂଟୁ 
 torrent         , Noun           , ତୋଲ୍‌ କ୍‌ 
 tortoise        , Noun           ," ଏମୁଲ୍‌, ତୁର୍‌ "
" torture,anguish ", Noun           ," କାଷ୍ଠାମ୍‌, ତିପ୍‌ "
 to-spilt        , Verb           , ବାଦାପାତାନାଦ୍‌ 
 total up        , Adjective      , ପା 
 touch `         , Noun           ," କେଟାନାଦ୍‌, ଇଟାନାଦ୍‌ "
 touch me not    , Noun           ," ଇଟ୍‌ କିନ୍‌, କେଟ୍‌ କିନ୍‌ ଜାମ୍‌ ନି, ଆଣ୍‌ କି ଆନ୍ଦାନ୍‌ ଏଟୁ "
 towards         , Adposition     , ଆ ପାକ୍‌ କା 
 towel           , Noun           ," ତାଲା ଗୁଡ଼ା, ତୁୱାଲ୍‌ "
" town,city       ", Noun           , ଗାଡ଼ିୟ୍‌ 
" trachea,wind pipe ", Noun        , କି ଆଙ୍ଗିଡ଼୍‌ 
 trader          , Noun           ," ଲାବାମ୍‌ ସେଙ୍କେ ଆମ୍‌ ମାନୋନ୍‌, GIF ମାନୋନ୍‌ "
 tradition       , Noun           , ମୁନ୍ନେଟର୍‌ ନିୟାମ୍‌ 
 traditional     , Adjective      , ମୁନ୍‌ ନେଟ୍‌ 
 tramp of feet   , Noun           , ଟିପ୍‌ ଟାପ୍‌ 
 transformation  , Noun           ," ମାରି ,ମାଲ୍‌ A ତା ଜୀୱାମ୍‌, 6G କାମ୍‌ "
 translate       , Noun           ," 68Q ଗଟି ତେ, ମାଲ୍‌ ସି କେତାନାଦ୍‌ "
 transplant      , Verb           ," AIG ଉର୍‌ ଶ୍‌, ତିତୋର୍‌ "
 transplant seedling , Noun , ପାଲା 
 transplantation , Verb , ନାରା 
 trapped , Noun , ଇର୍ଗାନାଦ୍‌ ଆର୍ତ ତା 
 travel , Noun , ଆଦାନ୍‌ 
 traveller , Noun , ଉଡ଼ାନାଙକ୍‌ ଞେଲ୍‌ 
 treading , Verb , ଗାନାଦ୍‌ 
 tree , Noun , ମାଡା 
 trees , Noun , ମାଡ଼ାକ୍‌ 
 tree-to bear fruit , Intransitive verb ," ଆଦ୍‌, ଆଦୁ ପାଣି ଆଦିତ୍‌ "
 tremble , Transitive verb , କଂପନ୍ତୁ 
 trials , Noun , ତିପ୍‌ ପାଲ୍‌ 
 triangle , Noun , ମୁଣ୍ତ ପାକା 
 tribal doctor , Noun , ଏଁଡ଼ଡେର୍‌ 
" tribulation, difficulty ", Noun , କାଷ୍ଠାମ୍‌ 
 trick , Verb ," ତାନ୍ଦ୍ରାମ୍‌, ବୁସା, ବଲିସାନ ଦ୍‌ "
 trickle , Verb , ଜୋଡ଼୍‌ ଗି ଆତ୍‌ 
 trim , Verb , ବାଡ଼ସିତେଏକ୍‌ କାନାଦ୍‌ 
 triumphantly , Adverb ," ଗେଲ୍‌ ଶ୍‌ ତା, ଜୀଡ଼୍‌ ତା "
 trouble , Noun ," ସିକ୍‌ କାକ୍‌, ବାଦାକୁ "
 troublesome , Adjective , ଶ୍‌ ଓଶ୍‌ ଆଦାନାଦ୍‌ 
 trousers , Noun , ଲାଙ୍କ 
 trout(a large variety of fish) , Noun , ଓାଡତ଼ୂକୀକେ 
 true , Noun ," ସାରି, ନିଜାମ୍‌ "
 trumpet , Verb , କୋମ୍‍ 
 trumpet sounding , Noun , ଉଦାନାଦ୍‍ 
 trunk of elephant , Noun , ସଣ୍ଡେମ୍‍ 
 trunk of tree , Noun , ମାଡ଼ାତ୍‍ ମଦ୍‍ 
 truth , Noun , ନିଜାମ୍‍ 
 try , Verb , ତାନାଲାଡାନାଦ୍‍ 
" tub, cistern ", Noun , ଗାବ୍‍ 
 tuberculosis , Noun ," ଟିବି, ନାର୍ଗା ଡାକ୍‍ "
 Tuesday , Noun , ମାଙ୍ଗାଲ୍‍ ଏାରାମ୍‍ 
 tumbler , Noun ," ସେମୁ, ଗିଲାସ୍‍ "
 tumour , Noun , - 
 turban , Noun , ତାଲାତା ଉଭାନ୍‍ କୁଡ଼ା 
 turmeric , Noun ," ପାଶ୍‍ ପୁ, କାମ୍‍ କେ- "
 turn a thing over , Verb , ନେଭାନାଙ୍କ 
 turn about , Verb , ମୋକମ୍‍ ପେର୍କେ 
 turn against , Verb ," କୋପାମ୍‍, ଆଲ୍‍ ଲାମ୍‍ ମାଡ଼ାନାଦ୍‍ "
 turn down , Verb ," ମାଲ୍‍ ଦାନାଦ୍‍, ମାରିସାନାଦ୍‍ "
 turn into , Verb , ଜୀୱମ୍‍ ମାଲ୍‍ 
 turn off , Verb ," ଇଷ୍ଟାମ୍‍ ଇଲ୍‍ ଏକେ ମାଲ୍‍ ଅଣ୍ଡୋୟ୍‍ ଆଇସା ତା ଆଲ୍‍ ପ୍‍ ଞଟାନାଦ୍‍, ସାଟ୍‍ କେ ଜାର୍ଗାନାଦ୍‍ "
 turn over , Transitive verb , କାପ୍‍ ମୁରୁଙ୍ଗିସ୍‍ ତଣ୍ଟକାପ୍‍ ମୁକ୍‍ ତାନାଦ୍‍ 
 turn screw , Noun ," IQ ଭମ୍‍, ଗିର୍‍ ଉତ୍ତାନାଦ୍‍ "
 turn up , Verb , ସାଟ୍‍ କେ 
 a , Adjective&Article , ଅରୋଟ୍‌ 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 after wards , Adverb , ପାୟା 
 afternoon , Noun , ମାଦ୍‌ ନାମ୍‌ 
 again , Connective/Adverb , ମେଣ୍ଡେ 
 against , Adposition , ୱରୋଦାମ୍‌ ତେ 
 agreement , Noun , ରାଜି ଆଦାନାଙ୍କ୍‌ ମାଟା 
 ague , Noun , କାନ୍‌ ନିଗ୍‌ 
 ah , Interjection , ଓ ୟାୟ 
 ahead , Adverb , ମୁନରେ 
 aim , Noun , ମାଡ଼ାନାଦ୍‌ 
 air force , Noun , ମାବିନ୍‌ ସୟ୍‌ ନୁର୍କ 
 alcoholic , Adjective , ଓଶ୍‌ 
 alert , Adjective , ବର୍ 
 alive , Noun , ବାତ୍‌ ଗିଗି 
 all , Adjective/Noun , ସାରେ 
 all hail , Interjection , ମେଲ୍‌ ତା ଆୟି 
 all in all , Adjective , ସାରେ 
 all right , Adjective , ସାରି ସାୟା ଆତ୍‌ 
 all that , Noun , ସାରେ 
 allopathy , Noun , ଡାକ୍‌ ଟାର୍‌ ମାତ୍‌ ତିନ୍ଦାନାଦ୍‌ 
 allotment , Noun , ବାଗାମ୍‌ ସାର୍ଦୀଦାନାଦ୍‌ 
 almirah , Noun ," ଆଲ୍‌ ମିରା, ବିରୋ "
 almond , Noun , ବାଦାମ୍‌ ସେଲେଙ୍ଗା 
 almost , Adverb , ବେଚୋଟ୍‌ ସୁମାରେ 
 aloe , Noun , ପାଦ୍‌ କୟ୍‌ ୟେ 
 aloft , Adverb , ପର୍ରୁ 
 a , Adjective&Article , ଅରୋଟ୍‌ 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 already , Adverb , ମୁନ୍ନେ 
 also , Coordinating connective , ମାଲା 
 altar , Verb , ବୀଡ଼ା 
 alter , Noun ," ବୀଡ଼ା, ଗୁଡ଼ଇୟ୍‌ "
 although , Coordinating connective , ମାତକେ ବା 
 always , Adverb , ସାମାୟାମ୍‌ 
 ambassador , Noun , ରାଜାନ୍‌ କାବୂର୍‌ ମୋସାନୋଣ୍ଟ 
 ambiguously , Adverb , ଅନ୍ଧାରେ 
 ambition , Noun , ନାର୍ଗେ ଇଷ୍ଟାମ୍‌ ମାଡ଼ାନାଦ୍‌ 
 ambush , Verb , ଭାନାଦ୍‌ 
 amen , Interjection , ଆଲେ 
 amiable , Adjective , କୋରାନାଦ୍‌ 
 amicable , Adjective , କାମ୍‌ ଭଦାନୋର୍‌ 
 among , Preposition , ଲପେ 
 amongst , Preposition , ନାଡ଼ ମେ 
 ample , Adjective , ଉପଯୋଗୀ 
 an auspicious day , Noun , ମେଲ୍‌ ତା ରୋଜ୍‌ 
 anaemia , Noun , ନେଉର୍‌ ରୋଗାମ୍‌ 
 analysis , Noun , ସାୟା ଉଡ଼ାନାଦ୍‌ 
 ancestors , Noun , ପୂର୍ବଜରୁ ଆସିଥିବା ମନୁଷ୍ୟ 
 ancestral property , Adjective , ନେଟୋର୍‌ ବୁମ୍‌ 
 ancient age , Adjective , ପୁରୁଣା ଯୁଗ 
 and , Coordinating connective , ଏବଂ 
 anger , Noun , ରୁଗଣଗୀତ 
 animal , Noun , ପଶୁ 
 ankle , Noun , କାଲି 
 announce , Verb , ଘୋଷଣା 
 announcement , Noun , ଘୋଷଣା 
 another , Adjective & pronoun , ଅନ୍ୟ 
 answer , Noun & verb , ଉତ୍ତର 
 ant , Noun , ପିପିଳି 
 antelope , Noun , ସାରଙ୍ଗ 
 any , Adjective & pronoun , ଯେଉଁଠି 
 anyone , Pronoun , କୌଣସି 
 anywhere , Adverb , କୌଣସି
 a            , Adjective&Article , ଅରୋଟ୍‌ 
 accordingly  , Adverb           , ଆଦିଙ୍କ୍‌ ଲେକେ 
 and          , Coordinating Connective , ମେଣ୍ଡେ 
 angel        , Noun             , ଦୁତ 
 angels       , Noun             ," ଦେଏ ଦୁତ୍‌,କାବୁର୍‌ ତୋର୍‌ "
 angle        , Noun             , ମୂଲା 
 angry        , Verb             , ଆଲ୍ଲାମ୍‌ 
 angular gourd , Noun            , ବିର୍‌ କାୟା 
 animals      , Noun             , ପାସ୍‌ ଞିପିଟେ 
 ankle        , Noun             , କାଲ୍‌ ପାଟେ 
 annoying     , Verb             , ଆଲୁ।ମ୍‌ ଆଦାନାଦ୍‌ 
 anoint       , Verb             ," ରାସାନାଦ୍‌, ତଚଚାନାଦ୍‌ "
 answer       , Noun             , ଉଭତାରାମ୍‌ 
 answering    , Verb             , ଜାଓାଁବ୍‌ ଭଦାନାଦ୍‌ 
 ant          , Noun             , ଅଙ୍ଗ ଗଚେ 
 ant eater    , Noun             , ନୁସ୍‌ @Q 
 anthill      , Noun             , ପୁତ୍‌ 
 ant hill     , Noun             , ପୁତ୍‌ 
 antelope     , Noun             , ର ଲେକେ ଜାନୁ 
 anterior     , Adjective        , ମୁନ୍ନେଟ୍‌ ଦାନ୍‌ ପେର୍କେଟ୍‌ ଆତ୍‌ 
 anti Christ  , Noun             ," ଜୀଶୁନ୍‌ ୱ୍ପରୋଦି, ଜିଓ ଜାନ୍ତୁ "
 anticipate   , Noun             , ନାମ୍‌ କାମ୍‌ ମାନ୍ଦାନ୍‌ 
 anus         , Noun             , ଗୁଦ୍‌ ପିରା ପଡ଼ିୟ୍‌ 
 anus bowel   , Noun             , ପେଲାନାକ୍‌ ପଡ଼ିୟ୍‌ 
 anxiety      , Noun             , ସାର୍ଦା 
 anyhow       , Adverb           , ବେଲେ ବା 
 anyone       , Pronoun          , ବେନୁଣ୍ଡ ବା ଅର୍ତୁଣ୍ତ 
 anyway       , Adverb           , ବେଲାଆୟ୍‌ 
 a , Adjective & Article , ଅରୋଟ୍‌ 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 turn upon , Verb , ସାଟ୍‌ କେ 
 turning , Verb , ସାନାଦ୍‌ 
 turning , Verb , ଏରି ଆନ୍ଦାନାଦ୍‌ 
 turning around (look) , Verb , ଏରକ୍ 
 tusk , Noun , ଏନ୍‌ AIR 
 tut , Interjection , ତୁ 
 tutor , Noun , ଲୋତା ଗୁରୁ AIR 
 twelve , Noun , ପାଦିରେଣ୍ଡୁ 
 twenty , Numeral , କୋଡେକ୍‌ 
 twenty five , Numeral , ଇର୍ଚେ 
 ugly , Adjective , କାସିମାଲାମ୍‌ 
 ulcer , Noun , ଡକାତା ପୁଣ୍ଡୁ ମିନ୍ଦେ 
 ulcer in the mouth , Noun , AIGA 
" ulcer, sore ", Noun , ଘା 
 ultimately , Adverb , ଆସେ ଆସେ 
 cigar , Noun , ଦାଙ୍କ୍‌ 
 umbrella , Noun ," ଛାତା, କତୁକ୍‌ "
 umbrella made with bamboo , Noun , ଏରେକ୍‌ 
 unbutton the shirt , Verb , କୁସାମ୍‌ 
 unconscious , Adjective , ଚିମ୍‌ କ୍‌ 
" uninterested, bored ", Adjective , ପେତ୍‌ 
 unanimously , Adverb , ଅର୍ରୋଟ୍‌ 
,,
 a , Adjective & Article , ଅରୋଟ୍‌ 
 accordingly , Adverb , ଆଦିଙ୍କ୍‌ ଲେକେ 
 twenty one , Numeral , କୋଡେକ୍‌ 
 twenty two , Numeral , ୬ଏ 
 twenty three , Numeral , ଏ 
 twenty four , Numeral , ନାଲୁ 
 twice , Adverb , ରେଣ୍ଡି ଚୁଟ୍‌ କ୍‌ 
 twig , Noun , ସୁତୁଲା କମ୍‌ ମା 
 twins , Noun , ଏକା ଭାଇବନ୍ଦା 
 twist , Verb , ମୋର୍କା ପୟ୍‌ ସି ଲାକିଭା 
 unbind the rope , Verb , ତାଢୁମ୍‌ ଦେତାନାଦ୍‌ 
 uncle , Noun , ମାମାଲ୍‌ 
 unclean cloth , Adjective , ଶୀତଳ କମ୍‌ ମା 
 uncooked rice , Adjective , ନୂକା 
 underground , Adjective , ଆନାଲୋର୍‌ ପଡ଼ିୟ୍‌ 
" under, low ", Preposition , ଇଡ଼ପା ଆନ୍ଦାନାଦ୍‌ 
 understand , Adverb , ବୁଝେମ୍‌ ଆସ୍‌ ଆସମିନ୍ଦେ 
 understand the meaning , Verb ," ପୁଞ୍ଜା ମିନ୍ଦିନ୍‌, ଆର୍ଦାମ୍‌, ଆସମିନ୍ଦେ "
 underwear , Noun , ଲାଙ୍ଗା 
 undoubtedly , Adverb ," ଡାୱଟ୍‌, ଏକାଦେଉଁ "
,,
 twisted , Noun , ଜୋପ୍‌ ପା 
 thread , Noun , ମୁରୁମ୍‌ ଜାମିଲି ଏାଟାନାଦ୍‌ 
 twisting , Noun ," ପିଳୁରୁଞାଟାନାଦ୍‌, ପିରି ଓାଟାନାଦ୍‌ "
 two , Numeral , ରୋଣୁ 
 two rupee note , Noun , ରେଣୁ ରୂପିନ ନଟ୍‌ 
 two-2 , Adjective , BAY 
 two-females-males , Noun ," ଇର୍ଚୁର, ଇର୍ଚିର୍‌ "
 typhoid , Noun , ଆଣ୍ଠୁ କୋରେ 
 typhoon , Noun , ତୁପ୍‌ ପାମ୍‌ ଗାଲ୍‌ 
 unemployed , Noun , ପାଢ଼ିୟ୍‌ ଇଲୁକଟେ ଓାଟିଦେ ମାନ୍ଦାନାଦ୍‌ 
" 1011680୦୦୮୦୦୯17/,8୦୦10୦1117/ ", Adverb ," କେଲ୍‌ ଲୁକଣ୍ଢେ, ଆଶ୍‌ କେ ଆଶ୍‌ କେ "
 unfair , Adjective , ନେରାମ୍‌ ତେ 
 unfamiliar , Adjective , ନାରୂର୍‌ 
 unfit , Adjective , ମାନ୍ନୋ 
" unfitted, un-joint ", Adjective ," ଆଉଭା, ଏରୀ ଆତା "
 unformed , Adjective , ଇଦିଲ୍‌ ତା 
 unfriendly , Adverb , ସାୟା ପୁନ୍ଦିଲ୍ଵାନ୍‌ 
 unfurl the flag , Verb , ଜେଣ୍ଡା ଲେତାନାଦ୍‌ 
 ungodly man , Verb ," ଆମ୍ବତ୍‌, ଟିକ୍‌ ରାମ୍‌ ତୁଙ୍ଗାନାଦ୍‌ "
 unhealthy , Adjective ,"  ରୋଗାମ୍‌,ଦୁକ୍‌ କାମ୍‌ "
 uniformity , Noun , ଅରୋଟ୍‌ 
 unite , Verb ," କାଲ୍‌ ପା,ଗୁଡ଼ୂପା "
 united , Adjective ," କାଲିୟ୍‌ ମେଲିୟି ମାନ୍ଦାନ୍‌, ଅର୍ରାଗା AIGA "
 unity , Noun , କାଲିୟିମାନ୍ଦାନାଦ୍‌ 
 universal dissolution , Noun , ସାରେ ମତା ନାଷ୍ଟାମ୍‌ 
 universally , Adverb ," ଦୁନୟାସାରେ,ନଟୁମ୍‌, ଲୋକାମ୍‌ ତେ "
